state,date_installed,incentive_prog_names,type,size_kw,appraised,zipcode,install_type,installer,cost_per_watt,cost,lbnl_tts_version_year,lbnl_tts,city,utility_clean,tech_1,model1_clean,county,annual_PV_prod,annual_insolation,rebate,sales_tax_cost,tilt1,tracking_type,azimuth1,manuf2_clean,manuf3_clean,manuf1_clean,inv_man_clean,reported_annual_energy_prod,incentivetype,year_app_implied,year,npv_fit_real,application_implied,npv_pbi_real,other_incentive,appraised_cluster,inflation,other_incentive_real,zip_available,cust_city,pbi,pbi_real,pbi_length,application,fit_length,fit_rate,fit_payment,_3rdparty_implied,utility,install_price_real_w,install_price,installer_clean,manuf1_,inverter_reported,rebate_real,model1,_3rdparty,inv_model_reported,microinv_solarhub,bipv_3,bipv_2,bipv_1,sales_tax_rate,sales_tax_cost_real,bipv_all,thinfilm_all,china,sys_sizeac,pbi_rate,new_constr,effic_1,cust_county,tracking,inv_model_clean,mod_cost_real,inv_cost_real,bos_powerclerk_real,permitting_real,3rdparty,Filters=maxdate=1514678400&mindate=1483228800
NY,08/24/2017,,uir,28.47,,10958,Commercial,"Paradise Energy Solutions, LLC",3.32,94500,,,Middletown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,08/24/2017,,uir,5.76,,13165,Residential,"Paradise Energy Solutions, LLC",3.53,20320,,,Waterloo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/25/2017,,uir,2.36,,47401,Residential,Whole Sun Designs,4.1,9675,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/25/2017,,uir,7.0,,47610,Residential,,2.79,19500,,,Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,08/25/2017,,uir,22.62,,76133,Commercial,Axium Solar,,,,,Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,08/25/2017,,uir,6.7,,17728,Residential,ParadiseEnergy Solutions,4.29,28720,,,Cogan Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,08/25/2017,,uir,15.5,,14837,Agricultural,"Paradise Energy Solutions, LLC",3.22,49950,,,Dundee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,08/26/2017,,uir,22.08,,17327,Residential,ParadiseEnergy Solutions,2.72,60000,,,Glen Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,08/29/2017,,uir,12.54,,75002,Residential,Axium Solar,2.16,27025,,,Wylie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,08/31/2017,,uir,9.44,,47408,Residential,Whole Sun Designs,2.76,26100,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,08/31/2017,,uir,5.76,,19365,Residential,ParadiseEnergy Solutions,4.0,23020,,,Parkesburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,08/31/2017,,uir,17.92,,21132,Residential,ParadiseEnergy Solutions,2.76,49430,,,Pylesville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,09/05/2017,,uir,9.44,,47401,Residential,Whole Sun Designs,2.56,24165,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,09/06/2017,,uir,39.68,,17563,Commercial,ParadiseEnergy Solutions,2.71,107500,,,Peach Bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,09/14/2017,,uir,14.85,,75205,Residential,Axium Solar,1.41,20927,,,University Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,09/15/2017,,uir,7.08,,47401,Residential,Whole Sun Designs,2.54,18000,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,09/15/2017,,uir,13.4,,47404,Residential,Whole Sun Designs,2.22,29700,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,09/15/2017,,uir,80.91,,47601,Commercial,,2.34,189000,,,Boonville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,09/15/2017,,uir,6.12,,15541,Residential,,1.0,6120,,,FRIEDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,09/15/2017,,uir,8791.35,,75024,Commercial,Axium Solar,,,,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,09/15/2017,,uir,10.24,,21871,Residential,Paradise Energy Solutions,3.53,36160,,,Westover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,09/16/2017,,uir,8.415,,17557,Commercial,ParadiseEnergy Solutions,1.84,15450,,,New Holland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,09/18/2017,,uir,24.0,,17540,Commercial,ParadiseEnergy Solutions,2.46,58990,,,Leola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,09/18/2017,,uir,14.08,,24479,Residential,ParadiseEnergy Solutions,2.65,37360,,,Swoope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,09/18/2017,,uir,14.4,,13142,Commercial,"Paradise Energy Solutions, LLC",2.79,40240,,,Pulaski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,09/21/2017,,uir,12.65,,47715,Residential,,2.8,35400,,,Evansville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,09/22/2017,,uir,3.54,,47401,Residential,Whole Sun Designs,3.43,12150,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,09/22/2017,,uir,8.04,,44654,Residential,ParadiseEnergy Solutions,4.42,35560,,,Millersburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,09/22/2017,,uir,57.6,,17552,Agricultural,ParadiseEnergy Solutions,2.63,151300,,,Mount Joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,09/22/2017,,uir,18.2,,17572,Agricultural,ParadiseEnergy Solutions,3.1,56360,,,Paradise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,09/27/2017,,uir,5.9,,47408,Residential,Whole Sun Designs,2.59,15300,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,09/27/2017,,uir,7.67,,47401,Residential,,2.53,19440,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,09/28/2017,,uir,10.56,,17257,Commercial,ParadiseEnergy Solutions,3.43,36180,,,Shippensburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,10/02/2017,,uir,8.4,,44683,Residential,Paradise Energy Solutions,3.07,25820,,,Uhrichsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,10/03/2017,,uir,9.52,,12577,Residential,"Paradise Energy Solutions, LLC",2.87,27360,,,Salisbury Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,10/04/2017,,uir,8.96,,14424,Residential,"Paradise Energy Solutions, LLC",2.87,25680,,,Canandaigua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,10/05/2017,,uir,51.2,,17022,Agricultural,Paradise Energy Solutions,2.08,106700,,,Elizabethtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/06/2017,,uir,4.72,,47408,Residential,Whole Sun Designs,2.57,12150,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/06/2017,,uir,6.785,,47403,Residential,Whole Sun Designs,2.59,17550,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,10/06/2017,,uir,10.89,,17236,Residential,Paradise Energy Solutions,3.13,34090,,,Mercersburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,10/06/2017,,uir,38.4,,21659,Agricultural,Paradise Energy Solutions,2.57,98840,,,Rhodesdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,10/09/2017,,uir,76.88,,14418,Agricultural,"Paradise Energy Solutions, LLC",2.55,196330,,,Branchport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,10/10/2017,,uir,30.08,,19952,Agricultural,Paradise Energy Solutions,2.45,73630,,,Harrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,10/12/2017,,uir,39.6,,22835,Agricultural,Paradise Energy Solutions,2.56,101500,,,Luray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/12/2017,,uir,4.02,,47404,Residential,Whole Sun Designs,2.99,12015,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/13/2017,,uir,12.39,,47429,Residential,Whole Sun Designs,2.6,32175,,,Ellettsville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,10/13/2017,,uir,48.96,,19952,Agricultural,Paradise Energy Solutions,3.04,148800,,,Harrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,10/16/2017,,uir,132.8,,43824,Commercial,Paradise Energy Solutions,1.82,242000,,,Baltic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/17/2017,,uir,6.7,,47401,Residential,Whole Sun Designs,2.28,15300,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,10/17/2017,,uir,10.05,,21849,Residential,Paradise Energy Solutions,3.35,33710,,,Parsonsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/18/2017,,uir,3.54,,47711,Residential,,2.88,10200,,,Evansville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/18/2017,,uir,7.08,,47713,Residential,,2.51,17800,,,Evansville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,10/18/2017,,uir,8.68,,44681,Residential,Paradise Energy Solutions,2.98,25890,,,Sugarcreek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/23/2017,,uir,4.13,,47404,Residential,Whole Sun Designs,2.62,10800,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,10/23/2017,,uir,59.4,,21804,Agricultural,Paradise Energy Solutions,2.33,138300,,,Salisbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,10/24/2017,,uir,122.76,,17844,Agricultural,Paradise Energy Solutions,2.21,270900,,,Mifflinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,10/24/2017,,uir,28.71,,17547,Residential,Paradise Energy Solutions,2.33,67000,,,Marietta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,10/24/2017,,uir,10.24,,21629,Residential,Paradise Energy Solutions,3.23,33100,,,Denton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,10/25/2017,,uir,6.7,,47408,Residential,Whole Sun Designs,2.42,16200,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,10/25/2017,,uir,4.94,,44511,Residential,Paradise Energy Solutions,4.62,22810,,,Youngstown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/01/2017,,uir,3.245,,47408,Residential,Whole Sun Designs,3.26,10575,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/02/2017,,uir,6.49,,47408,Residential,Whole Sun Designs,2.5,16200,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,11/02/2017,,uir,8.96,,44691,Commercial,Paradise Energy Solutions,2.93,26230,,,Wooster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,11/03/2017,,uir,161.16,,76013,Educational,Axium Solar,,,,,Dalworthington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,11/03/2017,,uir,14.85,,13215,Agricultural,"Paradise Energy Solutions, LLC",2.75,40870,,,Syracuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,11/06/2017,,uir,5.76,,21869,Agricultural,Paradise Energy Solutions,3.8,21910,,,Vienna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,11/06/2017,,uir,5.94,,21849,Residential,Paradise Energy Solutions,4.07,24150,,,Parsonsburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/08/2017,,uir,5.9,,47401,Residential,Whole Sun Designs,2.59,15300,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/09/2017,,uir,12.39,,47401,Residential,Whole Sun Designs,2.58,31950,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,11/09/2017,,uir,9.24,,21875,Agricultural,Paradise Energy Solutions,3.55,32810,,,Delmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,11/10/2017,,uir,13.2,,43811,Agricultural,Paradise Energy Solutions,2.61,34450,,,Conesville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,11/10/2017,,uir,11.02,,17543,Residential,Paradise Energy Solutions,2.7,29800,,,Lititz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/14/2017,,uir,3.245,,47403,Residential,Whole Sun Designs,3.19,10350,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,11/14/2017,,uir,28.71,,43567,Commercial,Paradise Energy Solutions,2.54,73010,,,Wauseon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,11/14/2017,,uir,6.72,,17402,Residential,Paradise Energy Solutions,3.74,25160,,,York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,11/16/2017,,uir,90.1,,75204,Residential,Axium Solar,2.58,232260,,,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/16/2017,,uir,12.87,,47408,Residential,Whole Sun Designs,2.85,36675,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/16/2017,,uir,5.605,,47401,Residential,Whole Sun Designs,2.81,15750,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,11/17/2017,,uir,474.0,,78753,Commercial,Axium Solar,,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,11/17/2017,,uir,12.87,,21871,Residential,Paradise Energy Solutions,3.09,39820,,,Westover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/17/2017,,uir,6.785,,47401,Residential,Whole Sun Designs,2.76,18750,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,11/20/2017,,uir,65.88,,76010,Government,Axium Solar,,,,,Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,11/20/2017,,uir,68.4,,17225,Commercial,Paradise Energy Solutions,2.57,175600,,,Greencastle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,11/20/2017,,uir,6.6,,21874,Residential,Paradise Energy Solutions,3.7,24440,,,Willards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/23/2017,,uir,2.655,,46166,Residential,Whole Sun Designs,3.69,9800,,,Paragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX,11/25/2017,,uir,9.9,,75204,Residential,,2.88,28541,,,Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,11/27/2017,,uir,19.47,,22821,Commercial,Paradise Energy Solutions,2.34,45520,,,Dayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJ,11/27/2017,,uir,14.85,,07882,Commercial,Paradise Energy Solutions,2.99,44460,,,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/27/2017,,uir,7.965,,47401,Residential,Whole Sun Designs,2.64,21015,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/27/2017,,uir,5.9,,47401,Residential,Whole Sun Designs,2.52,14850,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/27/2017,,uir,4.425,,47401,Residential,Whole Sun Designs,2.94,13000,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/27/2017,,uir,3.245,,47401,Residential,Whole Sun Designs,3.47,11250,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/28/2017,,uir,5.31,,47403,Residential,Whole Sun Designs,2.63,13950,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/29/2017,,uir,20.06,,47720,Residential,Whole Sun Designs,1.99,40000,,,Evansville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/29/2017,,uir,14.16,,47619,Residential,Whole Sun Designs,2.01,28500,,,Lynnville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,11/30/2017,,uir,12.8,,43338,Agricultural,Paradise Energy Solutions,2.75,35200,,,Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,11/30/2017,,uir,122.76,,43316,Agricultural,Paradise Energy Solutions,2.08,255700,,,Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,11/30/2017,,uir,13.86,,24151,Residential,Paradise Energy Solutions,2.75,38130,,,Rocky Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,11/30/2017,,uir,2.04,,47403,Residential,Whole Sun Designs,4.41,9000,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,12/01/2017,,uir,194.37,,17562,Commercial,Paradise Energy Solutions,1.66,322300,,,Paradise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,12/01/2017,,uir,198.0,,19968,Agricultural,Paradise Energy Solutions,2.11,417700,,,Milton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,12/05/2017,,uir,10.56,,17356,Residential,Paradise Energy Solutions,2.9,30600,,,Red Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,12/06/2017,,uir,17.82,,19522,Agricultural,Paradise Energy Solutions,2.69,48000,,,Fleetwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,12/06/2017,,uir,4.425,,47537,Residential,Whole Sun Designs,1.81,8000,,,Gentryville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,12/06/2017,,uir,9.44,,47537,Residential,Whole Sun Designs,2.12,20000,,,Gentryville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,12/07/2017,,uir,112.0,,47404,Commercial,Whole Sun Designs,1.61,180000,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,12/08/2017,,uir,35.84,,19973,Commercial,Paradise Energy Solutions,2.47,88550,,,Seaford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN,12/08/2017,,uir,1.475,,47401,Residential,Whole Sun Designs,4.41,6500,,,Bloomington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,12/09/2017,,uir,15.18,,17320,Residential,Paradise Energy Solutions,3.64,55190,,,Fairfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VA,12/13/2017,,uir,9.9,,22802,Commercial,Paradise Energy Solutions,3.07,30380,,,Harrisonburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD,12/13/2017,,uir,49.5,,21773,Commercial,Paradise Energy Solutions,2.62,129500,,,Myersville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,12/14/2017,,uir,19.2,,18064,Commercial,Paradise Energy Solutions,3.04,58420,,,Nazareth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,12/14/2017,,uir,73.59,,17572,Agricultural,Paradise Energy Solutions,1.92,141500,,,Ronks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
